language_no	language	predicate_no	predicate_label_en	argument_frame_en	predicate_label_ru	argument_frame_ru	verb	X	Y	locus	valency_pattern	comms	sentence	glosses_en	back_translation_en	glosses_ru	back_translation_ru	comms_internal
154	Tindi	106	hit	X (hit) Y	ударить	X (ударять) Y-а		ERG	CONT	Y	ERG_CONT		ʕali-ji b-uʁ-o aħmadi-č'i	PN-ERG N-hit-AOR PN-CONT	‘Ali hit Ahmad.’			
154	Tindi	107	kiss	X (kiss) Y	целовать	X (целовать) Y-а		ERG	CONT	Y	ERG_CONT		ʕali-ji oba ih-o marjam-č'i	PN-ERG kiss make-AOR PN-CONT	‘Ali kissed Marjam.’			
154	Tindi	108	read	X (read) Y	читать	X (читать) Y-а		ERG	NOM	TR	TR		ʕali-ji intirisa-b ʁoča ccalij-o	PN-ERG interesting-N book study-AOR	‘Ali read an interesting book.’			
154	Tindi	109	move#bodypart#	X (move) Y	шевелить	X (шевелить) Y-ом		ERG	NOM	TR	TR		ʕali-ji mik'ji-bi susan-al-o	PN-ERG finger-PL.NOM move-CAUS-AOR	‘Ali moved his finger.’			
154	Tindi	110	respect	X (respect) Y	уважать	X (уважать) Y-а		ERG	GEN	Y	ERG_GEN	The NP in the genitive displays some properties of a clause-level dependent.	ʕali-ji ʕadabquluq ih-aa aħmad-ƛa	PN-ERG respect make-IPF PN-GEN	‘Ali respects Ahmad.’			
154	Tindi	111	be_squeamish	X (be squeamish) about Y	брезговать	X (брезговать) Y-ом		GEN	CONT	XY	GEN_CONT	The NP in the genitive displays some properties of a clause-level dependent.	ʕali-ƛa rak'wa hecc-aa qu-b č'etu ʁora-č'i	PN-GEN heart stand_up-IPF dirty-N plate vessel-CONT	‘Ali is squeamish about dirty dishes.’			
154	Tindi	112	be_content	X (be content) with	быть довольным	X (быть довольным) Y-ом		GEN	CONT	XY	GEN_CONT	The NP in the genitive displays some properties of a clause-level dependent.	ʕali-ƛa rak'wa b-ec'-aa inššu-w wahu-č'i	PN-GEN heart N-fill-IPF refl.m.OBL-M son.OBL-CONT	‘Ali is satisfied with his son.’			
154	Tindi	113	fall_in_love	X (fall in love) with Y	влюбляться	X (влюбляться) в Y-a		DAT	NOM	X	DAT_NOM		ʕali-ɬa marjam heluɬ-o ija	PN-DAT PN fall_in_love-SEQ COP	‘Ali fell in love with Marjam.’			
154	Tindi	114	trust	X (trust) Y	доверять	X (доверять) Y-у		ERG	APUD	Y	ERG_APUD		ʕali-ji bužal-aa marjam-qa	PN-ERG trust-IPF PN-APUD	‘Ali trusts Marjam.’			
154	Tindi	115	sympathise	X (sympathise) with Y	жалеть	X (жалеть) Y-а		NOM	CONT	Y	NOM_CONT		ʕali gurħij-aa inššu-j ilu-č'i	PN have_pity-IPF REFL.M.OBL-ERG mother.OBL-CONT	‘Ali sympathises with his mother.’			
154	Tindi	116	envy	X (envy) Y	завидовать	X (завидовать) Y-у		NOM	ADEL	Y	NOM_ADEL		ʕali bužuk'-o aħmadi-χoo	PN envy-AOR PN-ADEL	‘Ali envies Ahmad.’			
154	Tindi	117	be_angry	X (be angry) with Y	злиться	X (злиться) на Y-а		GEN	CONT	XY	GEN_CONT	The NP in the genitive displays some properties of a clause-level dependent.	ʕali-ƛa baɬa b-oʔ-o ija aħmadi-č'i	PN-GEN cubs N-come-SEQ COP PN-CONT	‘Ali is angry with Ahmad.’			Some sort of an animal metaphor.
154	Tindi	118	be_surprised	X (be surprised) at Y	удивляться	X (удивляться) Y-у		NOM	DAT	Y	NOM_DAT		ʕali ʕažaʔibɬ-o w-uχ-on sajʁat-i-ɬa	PN wonder-SEQ M-remain-AOR gift-OBL-DAT	‘Ali was surprised at this gift.’			
154	Tindi	119	love2	X (love) Y	любить-2	X (любить) Y (чай/яблоки)		DAT	NOM	X	DAT_NOM	Non-verbal predicate (participle).	ʕali-ɬa čaj hel-u ija	PN-DAT tea love-PF.PTCP COP	‘Ali loves tea.’			
154	Tindi	120	enjoy	X (enjoy) Y	наслаждаться	X (наслаждаться) Y-ом		ERG	GEN	Y	ERG_GEN	The NP in the genitive displays some properties of a clause-level dependent.	ʕali-ji c'aq'u-b čaj-ƛa kep b-aχ-aa	PN-ERG hot-N tea-GEN fun N-take-IPF	‘Ali enjoys hot tea.’			
154	Tindi	121	want	X (want) Y	хотеть	X (хотеть) Y-а		DAT	NOM	X	DAT_NOM		ʕali-ɬa c'inhu-M mabilnik q'oč-on ija	PN-DAT new-N mobile.phone want-SEQ COP	‘Ali wants a new mobile phone.’			
154	Tindi	122	have_a_grudge	X (have a grudge) against Y	сердиться	X (сердиться) на Y-а		GEN	CONT	XY	GEN_CONT	The NP in the genitive displays some properties of a clause-level dependent.	ʕali-ƛa cim b-aqij-o ija aħmadi-č'i	PN-GEN anger N-rise-SEQ COP PN-CONT	‘Ali holds a grudge against Ahmad.’			
154	Tindi	123	take_offence	X (take_offence) at Y	обижаться	X (обижаться) на Y-а		NOM	kja	Y	NOM_kja		ʕali baχχ-o ija aħmadi k'ja	PN quarrel-SEQ COP PN with	‘Ali took offence at Ahmad.’			The use of overt genitive marking on proper nouns in combination with the comitative postposition is optional (cf. 24 for example).
154	Tindi	124	upset	X (upset) Y	огорчать	X (огорчать) Y-а		GEN	AD	XY	GEN_AD	The NP in the genitive displays some properties of a clause-level dependent.	ʕali-ƛa rak'wa b-ič'-ar b-uƛ-o aħmadi-χa	PN-GEN heart N-die-MSD N-end-AOR PN-AD	‘Ali greatly upset Ahmad.’			
154	Tindi	125	marvel	X (marvel) at Y	поражаться	X (поражаться) Y-у		NOM	SUPER	Y	NOM_SUPER		ʕali ʕažaʔibɬ-o ab šahar-la	PN wonder-AOR PROX.N town-SUPER	‘Ali was impressed by this town.’			
154	Tindi	126	despise	X (despise) Y	презирать	X (презирать) Y-а		DAT	NOM	X	DAT_NOM		ʕali-ɬa aħmad riχij-aa	PN-DAT PN be_disgusted-IPF	‘Ali despises Ahmad.’			
154	Tindi	127	get_upset	X (get upset) with Y	огорчаться	X (огорчаться) из-за Y-а		NOM	sabalota	Y	NOM_sabalota		ʕali pašmanɬ-o waha sabaɬ-ota	PN regret-AOR son be_cause-CV	‘Ali got upset with his son.’			“sabaɬ-ota” is a postposition.
154	Tindi	128	get_irritated	X (get irritated) with Y	раздражаться	X (раздражаться) на Y-а		GEN	CONT	XY	GEN_CONT	The NP in the genitive displays some properties of a clause-level dependent.	ʕali-ƛa cim b-aqij-aa jahu-č'i	PN-GEN anger N-rise-IPF daughter.OBL-CONT	‘Ali is getting irritated with his daughter.’			
154	Tindi	129	be_fond	X (be fond) of Y	симпатизировать	X (симпатизировать) Y-у		AFF	NOM	X	AFF_NOM		ʕali-ba aħmad becanu-w rešš-aa	PN-AFF PN pretty-M fit-IPF	‘Ali is fond of Ahmad.’			CV
154	Tindi	130	be_shy	X (be shy) about Y	стесняться	X (стесняться) Y-а		NOM	CONTEL	Y	NOM_CONTEL		ʕali namusiɬ-aa inššu-b lagi-ƛa itaɬ-ar-č'oo	PN be_ashamed-IPF REFL.M.OBL-N body-GEN be_small-MSD-CONTEL	‘Ali is embarrassed about his small height.’			In this particular translation, the Y argument is represented by a masdar form of the verb. However, the same valency pattern can also be used with nominal arguments.
